question_id,corpus_id,relevance_grade,relevance_label,citation_source_file,citation_display_title,citation_company,citation_sector,citation_report_year,citation_page_start,citation_page_end,citation_chunk_id,citation_section_title
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8184,3,direct_answer,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,5,6,chunk-8184,
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8183,1,adjacent_section_context,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,4,5,chunk-8183,
ragas_esg_29_02,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8186,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,7,8,chunk-8186,
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8187,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,8,9,chunk-8187,
ragas_esg_29_02,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_29_02,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8193,3,direct_answer,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,16,17,chunk-8193,
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8192,1,adjacent_section_context,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,14,16,chunk-8192,
ragas_esg_29_03,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8182,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,1,4,chunk-8182,2024 CSR achievements BNP PARIBAS SUPPORTING ITS CLIENTS’ TRANSITION
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8183,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,4,5,chunk-8183,
ragas_esg_29_03,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_29_03,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8194,3,direct_answer,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,17,20,chunk-8194,
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8193,1,adjacent_section_context,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,16,17,chunk-8193,
ragas_esg_29_04,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8182,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,1,4,chunk-8182,2024 CSR achievements BNP PARIBAS SUPPORTING ITS CLIENTS’ TRANSITION
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8183,0,hard_negative,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,4,5,chunk-8183,
ragas_esg_29_04,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_29_04,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_30_01,2019_sustainability_report_9e6add42.pdf::chunk-29758,3,direct_answer,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,26,26,chunk-29758,
ragas_esg_30_01,2019_sustainability_report_9e6add42.pdf::chunk-29757,1,adjacent_section_context,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,25,26,chunk-29757,
ragas_esg_30_01,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_01,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_01,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_01,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_01,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_02,2019_sustainability_report_9e6add42.pdf::chunk-29785,3,direct_answer,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,41,42,chunk-29785,
ragas_esg_30_02,2019_sustainability_report_9e6add42.pdf::chunk-29784,1,adjacent_section_context,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,41,41,chunk-29784,
ragas_esg_30_02,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_02,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_02,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_02,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_02,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_03,2019_sustainability_report_9e6add42.pdf::chunk-29745,3,direct_answer,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,18,19,chunk-29745,1 Employees in management positions are employees with direct reports.
ragas_esg_30_03,2019_sustainability_report_9e6add42.pdf::chunk-29744,1,adjacent_section_context,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,17,18,chunk-29744,
ragas_esg_30_03,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_03,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_03,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_03,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_03,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_04,2019_sustainability_report_9e6add42.pdf::chunk-29795,3,direct_answer,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,50,51,chunk-29795,
ragas_esg_30_04,2019_sustainability_report_9e6add42.pdf::chunk-29794,1,adjacent_section_context,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,49,50,chunk-29794,
ragas_esg_30_04,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_04,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_04,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_04,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_04,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_xdoc_001,2025_climate_report_9706fb9c.pdf::chunk-7410,3,direct_answer_cross_document,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,155,158,chunk-7410,
ragas_esg_xdoc_001,2024_sustainability_report_c73e004c.pdf::chunk-28938,3,direct_answer_cross_document,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,41,41,chunk-28938,
ragas_esg_xdoc_001,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_001,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_001,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_001,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_001,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_001,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_002,2025_urd_99c343a1.pdf::chunk-14193,3,direct_answer_cross_document,2025_urd_99c343a1.pdf,URD 99c343a1's 2025 Report,Danone,food_beverage,2025,218,218,chunk-14193,
ragas_esg_xdoc_002,2019_sustainability_report_9e6add42.pdf::chunk-29758,3,direct_answer_cross_document,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,26,26,chunk-29758,
ragas_esg_xdoc_002,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_002,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_002,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_002,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_002,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_002,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_003,2023_integrated_report_c47ec973.pdf::chunk-11683,3,direct_answer_cross_document,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,7,8,chunk-11683,
ragas_esg_xdoc_003,2018_sustainability_report_43841182.pdf::chunk-29677,3,direct_answer_cross_document,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,24,25,chunk-29677,2.2
ragas_esg_xdoc_003,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_003,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_003,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_003,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_003,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_003,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_004,2024_sustainability_report_c73e004c.pdf::chunk-29114,3,direct_answer_cross_document,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,111,111,chunk-29114,70 48 53
ragas_esg_xdoc_004,2025_integrated_report_c3cd8894.pdf::chunk-13248,3,direct_answer_cross_document,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,11,12,chunk-13248,
ragas_esg_xdoc_004,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_004,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_004,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_004,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_004,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_004,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_005,2024_annual_report_9ab2a528.pdf::chunk-38087,3,direct_answer_cross_document,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,427,428,chunk-38087,
ragas_esg_xdoc_005,2025_sustainability_report_0478ad88.pdf::chunk-24563,3,direct_answer_cross_document,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,38,41,chunk-24563,
ragas_esg_xdoc_005,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_005,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_005,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_005,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_005,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_005,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_006,2024_sustainability_report_c73e004c.pdf::chunk-29111,3,direct_answer_cross_document,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,110,110,chunk-29111,
ragas_esg_xdoc_006,2025_annual_report_1b21309a.pdf::chunk-39775,3,direct_answer_cross_document,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,329,329,chunk-39775,
ragas_esg_xdoc_006,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_006,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_006,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_006,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_006,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_006,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_007,2025_sustainability_report_0478ad88.pdf::chunk-24563,3,direct_answer_cross_document,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,38,41,chunk-24563,
ragas_esg_xdoc_007,2024_sustainability_report_c73e004c.pdf::chunk-29111,3,direct_answer_cross_document,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,110,110,chunk-29111,
ragas_esg_xdoc_007,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_007,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_007,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_007,Siemens_ESG.pdf::chunk-0728,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_007,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_007,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_008,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,3,direct_answer_cross_document,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_xdoc_008,2025_urd_99c343a1.pdf::chunk-14263,3,direct_answer_cross_document,2025_urd_99c343a1.pdf,URD 99c343a1's 2025 Report,Danone,food_beverage,2025,260,262,chunk-14263,
ragas_esg_xdoc_008,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_xdoc_008,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_xdoc_008,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_008,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_xdoc_008,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_008,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_009,2025_sustainability_report_0478ad88.pdf::chunk-24578,3,direct_answer_cross_document,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,67,68,chunk-24578,
ragas_esg_xdoc_009,2024_annual_report_9ab2a528.pdf::chunk-37891,3,direct_answer_cross_document,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,282,283,chunk-37891,
ragas_esg_xdoc_009,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_xdoc_009,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_xdoc_009,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_009,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_xdoc_009,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_009,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_010,2024_sustainability_report_44182ca9.pdf::chunk-8192,3,direct_answer_cross_document,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,14,16,chunk-8192,
ragas_esg_xdoc_010,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,3,direct_answer_cross_document,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_xdoc_010,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_xdoc_010,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_xdoc_010,Siemens_ESG.pdf::chunk-0726,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_010,Siemens_ESG.pdf::chunk-0727,0,hard_negative,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
